日期,身份別,多方交易口數,多方交易契約金額(百萬元),空方交易口數,空方交易契約金額(百萬元),多空交易口數淨額,多空交易契約金額淨額(百萬元),多方未平倉口數,多方未平倉契約金額(百萬元),空方未平倉口數,空方未平倉契約金額(百萬元),多空未平倉口數淨額,多空未平倉契約金額淨額(百萬元)
2020/03/13,投信,5471,9791,9270,14821,-3799,-5030,5789,7120,40441,75709,-34652,-68589
2020/03/13,外資及陸資,889842,730341,882851,721852,6991,8489,289469,189484,378712,123962,-89243,65522
2020/03/16,自營商,585323,111408,594049,110942,-8726,466,477815,78312,543634,82542,-65819,-4230
2020/03/16,投信,25427,47449,27001,50030,-1574,-2581,5757,6732,41983,75437,-36226,-68705
2020/03/16,外資及陸資,798842,654211,784353,648616,14489,5595,308777,181046,380161,113714,-71384,67332
2020/03/17,自營商,760076,135359,797848,141861,-37772,-6502,489660,79138,593207,87877,-103547,-8739
2020/03/17,投信,15373,23028,16504,24958,-1131,-1930,6357,7548,43714,75624,-37357,-68076
2020/03/17,外資及陸資,866374,644057,853644,636063,12730,7994,333975,179509,392660,108733,-58685,70776
2020/03/18,自營商,877482,96805,884124,117929,-6642,-21124,269031,62264,266393,63535,2638,-1271
2020/03/18,投信,2649,4553,506,789,2143,3764,6618,7686,41845,69909,-35227,-62223
2020/03/18,外資及陸資,906507,526043,872793,494292,33714,31751,184333,122936,208250,53309,-23917,69627
2020/03/19,自營商,264530,81783,272255,86705,-7725,-4922,286444,65366,291393,69235,-4949,-3869
2020/03/19,投信,575,843,5228,8729,-4653,-7886,7012,7897,46892,74065,-39880,-66168
2020/03/19,外資及陸資,701167,551253,686126,534988,15041,16265,211292,132520,220243,53106,-8951,79414
2020/03/20,自營商,335170,70940,334142,71678,1028,-738,317941,61423,321894,68708,-3953,-7285
2020/03/20,投信,6617,11994,90,163,6527,11831,7247,8951,40600,68771,-33353,-59820
2020/03/20,外資及陸資,644365,496557,630906,497404,13459,-847,244572,143559,240112,55651,4460,87908
2020/03/23,自營商,296913,47972,304628,47230,-7715,742,330370,64518,341786,69580,-11416,-5062
2020/03/23,投信,219,384,4899,8480,-4680,-8096,7142,8390,45175,73826,-38033,-65436
2020/03/23,外資及陸資,569167,405785,566672,397695,2495,8090,258050,144471,247101,53226,10949,91245
2020/03/24,自營商,430574,60364,410394,59774,20180,590,365892,61445,357113,68013,8779,-6568
2020/03/24,投信,3452,6319,135,247,3317,6072,7248,9063,41964,72400,-34716,-63337
2020/03/24,外資及陸資,635873,413033,634414,420063,1459,-7030,263271,143772,250864,52296,12407,91476
2020/03/25,自營商,670083,83680,613868,70470,56215,13210,319619,60321,310293,54964,9326,5357
2020/03/25,投信,1990,3678,710,470,1280,3208,7194,9342,40630,72154,-33436,-62812
2020/03/25,外資及陸資,624313,371236,612926,379793,11387,-8557,257378,140792,231854,53073,25524,87719
2020/03/26,自營商,290468,66462,300735,64672,-10267,1790,351491,61042,352122,53971,-631,7071
2020/03/26,投信,358,578,397,747,-39,-169,7126,9155,40601,72429,-33475,-63274
2020/03/26,外資及陸資,552619,438346,543174,441817,9445,-3471,267308,138052,237772,53258,29536,84794
2020/03/27,自營商,288077,51454,272324,52817,15753,-1363,373621,62537,358623,56794,14998,5743
2020/03/27,投信,1316,2527,865,1282,451,1245,7207,9263,40231,70947,-33024,-61684
2020/03/27,外資及陸資,439177,365678,444742,363526,-5565,2152,270714,138651,246743,52133,23971,86518
2020/03/30,自營商,356438,48091,367314,46307,-10876,1784,383940,63880,379512,56392,4428,7488
2020/03/30,投信,189,357,1096,2088,-907,-1731,7206,9234,41137,72563,-33931,-63329
2020/03/30,外資及陸資,426688,306492,426754,306251,-66,241,285144,140039,261255,53344,23889,86695
2020/03/31,自營商,329920,38691,319218,38699,10702,-8,405133,64611,389849,57204,15284,7407
2020/03/31,投信,94,179,106,201,-12,-22,7131,9124,41074,72661,-33943,-63537
2020/03/31,外資及陸資,407433,249987,404589,247596,2844,2391,292894,144126,266161,54666,26733,89460
2020/04/01,自營商,372124,41040,384112,41163,-11988,-123,357011,62544,342997,55259,14014,7285
2020/04/01,投信,95,58,1373,2512,-1278,-2454,6803,8444,42024,74164,-35221,-65720
2020/04/01,外資及陸資,368713,215440,353567,209539,15146,5901,296352,147451,254446,52564,41906,94887
2020/04/06,自營商,333022,42088,340940,41384,-7918,704,385340,63283,379230,55628,6110,7655
2020/04/06,投信,1735,2230,54,103,1681,2127,6832,8736,40372,74161,-33540,-65425
2020/04/06,外資及陸資,368752,243800,379567,253190,-10815,-9390,291871,144597,260780,56329,31091,88268
2020/04/07,自營商,379469,41177,363631,42564,15838,-1387,414445,64157,392362,58028,22083,6129
2020/04/07,投信,2112,4215,98,196,2014,4019,6878,8981,38404,71543,-31526,-62562
2020/04/07,外資及陸資,335257,223030,334674,222125,583,905,297192,148517,265513,57474,31679,91043
2020/04/08,自營商,565742,60823,546861,56688,18881,4135,380333,66409,358325,56268,22008,10141
2020/04/08,投信,755,1394,213,182,542,1212,6986,9301,37970,71430,-30984,-62129
2020/04/08,外資及陸資,466285,257877,488107,269320,-21822,-11443,267612,148662,265406,67829,2206,80833
2020/04/09,自營商,269568,48906,264399,48432,5169,474,397773,71726,370610,61161,27163,10565
2020/04/09,投信,1027,2039,1720,3427,-693,-1388,6979,9250,38656,72625,-31677,-63375
2020/04/09,外資及陸資,337773,248763,341300,244956,-3527,3807,277175,155350,278496,70889,-1321,84461
2020/04/10,自營商,182164,36056,184473,37545,-2309,-1489,410535,75112,385714,66168,24821,8944
2020/04/10,投信,4042,7165,4223,7482,-181,-317,6974,9259,38832,73152,-31858,-63893
2020/04/10,外資及陸資,233328,168593,226565,164039,6763,4554,285529,158927,280192,69533,5337,89394
2020/04/13,自營商,230629,44272,226913,43219,3716,1053,422511,77598,394214,67660,28297,9938
2020/04/13,投信,21242,40532,24044,45760,-2802,-5228,6981,9172,41641,77846,-34660,-68674
2020/04/13,外資及陸資,221500,182260,229030,181176,-7530,1084,279015,150781,278814,60883,201,89898
2020/04/14,自營商,438059,66144,421279,63018,16780,3126,458786,78506,413630,65381,45156,13125
2020/04/14,投信,17616,29516,17084,28231,532,1285,6843,9120,40971,78595,-34128,-69475
2020/04/14,外資及陸資,338668,247702,339127,254074,-459,-6372,287871,155033,288171,68542,-300,86491
2020/04/15,自營商,478773,63612,457191,58559,21582,5053,284814,58612,268854,36151,15960,22461
2020/04/15,投信,1478,2931,705,1317,773,1614,6867,9218,40222,77496,-33355,-68278
2020/04/15,外資及陸資,363702,176834,374372,187710,-10670,-10876,180809,117358,156311,49242,24498,68116
2020/04/16,自營商,191177,31085,188861,32146,2316,-1061,307930,59164,289597,37777,18333,21387
2020/04/16,投信,43,87,498,1026,-455,-939,6862,9185,40672,78242,-33810,-69057
2020/04/16,外資及陸資,263761,192878,270636,192836,-6875,42,195604,123361,177981,55446,17623,67915
2020/04/17,自營商,361374,55805,343144,52438,18230,3367,339841,64099,303296,39014,36545,25085
2020/04/17,投信,1795,3794,418,885,1377,2909,6868,9434,39301,77361,-32433,-67927
2020/04/17,外資及陸資,385717,262784,401921,271766,-16204,-8982,194041,123315,192628,62362,1413,60953
2020/04/20,自營商,202075,29476,214463,26819,-12388,2657,345766,65755,321614,38141,24152,27614
2020/04/20,投信,1,1,521,1066,-520,-1065,6601,8824,39554,77247,-32953,-68423
2020/04/20,外資及陸資,246187,169966,260285,178808,-14098,-8842,196033,120837,208709,69348,-12676,51489
2020/04/21,自營商,443813,52085,448534,53076,-4721,-991,371393,68537,352021,42428,19372,26109
2020/04/21,投信,9,18,2833,5778,-2824,-5760,6529,8447,42305,80793,-35776,-72346
2020/04/21,外資及陸資,440635,304175,440955,286143,-320,18032,205757,135670,218753,67626,-12996,68044
2020/04/22,自營商,476155,40235,473759,42207,2396,-1972,331790,64123,293596,39942,38194,24181
2020/04/22,投信,577,1051,703,1306,-126,-255,6519,8453,42421,81224,-35902,-72771
2020/04/22,外資及陸資,442417,249388,449421,257561,-7004,-8173,204864,134406,220228,74537,-15364,59869
2020/04/23,自營商,245137,42356,247870,39937,-2733,2419,350337,66259,315246,39621,35091,26638
2020/04/23,投信,761,1567,19,39,742,1528,6544,8559,41704,80302,-35160,-71743
2020/04/23,外資及陸資,320395,253313,316114,248627,4281,4686,212657,137241,223740,72130,-11083,65111
2020/04/24,自營商,167058,22236,160831,24730,6227,-2494,361198,64787,319955,40702,41243,24085
2020/04/24,投信,426,875,29,59,397,816,6540,8528,41303,79287,-34763,-70759
2020/04/24,外資及陸資,269240,196177,266934,194414,2306,1763,221422,138717,230202,72020,-8780,66697
2020/04/27,自營商,292764,37246,289189,39705,3575,-2459,374515,64960,329966,42890,44549,22070
2020/04/27,投信,1934,4080,1073,234,861,3846,6485,8631,40387,77453,-33902,-68822
2020/04/27,外資及陸資,304192,203737,294504,205500,9688,-1763,239214,147462,238303,80576,911,66886
2020/04/28,自營商,252545,28437,247008,29158,5537,-721,387384,64076,337162,42694,50222,21382
2020/04/28,投信,216,398,230,487,-14,-89,6556,8752,40492,77944,-33936,-69192
2020/04/28,外資及陸資,279130,183136,281407,182638,-2277,498,237931,147109,242093,79436,-4162,67673
2020/04/29,自營商,434822,41528,398351,43193,36471,-1665,357732,64487,309751,44141,47981,20346
2020/04/29,投信,1234,2463,297,448,937,2015,6540,8824,39539,76827,-32999,-68003
2020/04/29,外資及陸資,321506,192249,319285,187303,2221,4946,233900,150569,235910,77019,-2010,73550
2020/04/30,自營商,229270,37721,223878,36073,5392,1648,380290,66683,327161,44357,53129,22326
2020/04/30,投信,1337,2892,457,965,880,1927,6453,8824,38572,76416,-32119,-67592
2020/04/30,外資及陸資,255643,186600,264077,189972,-8434,-3372,238240,151644,248696,79617,-10456,72027
2020/05/04,自營商,291341,42227,308966,44490,-17625,-2263,388940,65552,353214,45944,35726,19608
2020/05/04,投信,87,185,2751,5842,-2664,-5657,6355,8336,41138,79504,-34783,-71168
2020/05/04,外資及陸資,342259,246100,360354,251823,-18095,-5723,241721,142455,270275,78441,-28554,64014
2020/05/05,自營商,297913,39639,302482,39140,-4569,499,400961,66848,370159,46665,30802,20183
2020/05/05,投信,46,99,1262,2705,-1216,-2606,6384,8481,42383,82979,-35999,-74498
2020/05/05,外資及陸資,294805,190077,295083,189913,-278,164,241056,140747,266294,75794,-25238,64953
2020/05/06,自營商,403485,41629,405201,41185,-1716,444,368781,66646,332576,45880,36205,20766
2020/05/06,投信,1068,85,1869,3898,-801,-3813,6371,8488,43171,86999,-36800,-78511
2020/05/06,外資及陸資,355799,201568,349314,192120,6485,9448,240131,145491,254169,70903,-14038,74588
2020/05/07,自營商,206342,37387,200491,35535,5851,1852,389347,68173,347411,45486,41936,22687
2020/05/07,投信,87,188,294,637,-207,-449,6401,8618,43408,88189,-37007,-79571
2020/05/07,外資及陸資,247238,193400,255653,198266,-8415,-4866,246895,146897,269348,76542,-22453,70355
2020/05/08,自營商,189663,27204,188417,28043,1246,-839,397720,68114,354476,46227,43244,21887
2020/05/08,投信,239,521,310,676,-71,-155,6402,8669,43480,88837,-37078,-80168
2020/05/08,外資及陸資,242195,180668,246593,182847,-4398,-2179,253064,149434,279915,80763,-26851,68671
2020/05/11,自營商,242096,29661,233681,30742,8415,-1081,416245,68874,364574,47970,51671,20904
2020/05/11,投信,1165,2529,512,1092,653,1437,6410,8755,42835,88142,-36425,-79387
2020/05/11,外資及陸資,242466,157998,237746,158613,4720,-615,269699,152801,291827,84151,-22128,68650
2020/05/12,自營商,328831,41333,344245,40426,-15414,907,417925,68498,381527,46891,36398,21607
2020/05/12,投信,639,1375,1786,3812,-1147,-2437,6311,8500,43883,89474,-37572,-80974
2020/05/12,外資及陸資,304014,182227,307012,180306,-2998,1921,275361,154400,300487,84530,-25126,69870
2020/05/13,自營商,357196,33561,341597,33786,15599,-225,386277,68395,339529,46852,46748,21543
2020/05/13,投信,919,1868,1150,2281,-231,-413,6311,8535,44114,90288,-37803,-81753
2020/05/13,外資及陸資,309381,179195,306390,169990,2991,9205,267928,161881,290735,82480,-22807,79401
2020/05/14,自營商,249692,42560,257176,44102,-7484,-1542,394655,66664,355476,46894,39179,19770
2020/05/14,投信,1718,3713,3925,8422,-2207,-4709,6282,8349,46292,93574,-40010,-85225
2020/05/14,外資及陸資,301290,234320,313410,242352,-12120,-8032,274044,157649,305368,87350,-31324,70299
2020/05/15,自營商,306517,46940,305963,46896,554,44,413605,66191,373700,46306,39905,19885
2020/05/15,投信,9213,18580,8722,17426,491,1154,6281,8396,45798,93027,-39517,-84631
2020/05/15,外資及陸資,382301,284837,366846,274812,15455,10025,280926,163398,296795,82513,-15869,80885
2020/05/18,自營商,278327,50186,299180,48894,-20853,1292,419222,65429,399324,44298,19898,21131
2020/05/18,投信,21566,43043,21781,43875,-215,-832,6753,8719,46485,93737,-39732,-85018
2020/05/18,外資及陸資,382952,286934,404918,302815,-21966,-15881,278655,161558,315259,96959,-36604,64599
2020/05/19,自營商,433286,61678,417483,64509,15803,-2831,425159,63730,389189,45277,35970,18453
2020/05/19,投信,16665,29510,14826,25427,1839,4083,6758,8812,44652,90564,-37894,-81752
2020/05/19,外資及陸資,380318,280114,370340,273859,9978,6255,282847,160407,309473,88899,-26626,71508
2020/05/20,自營商,380603,53172,386229,50709,-5626,2463,277268,53836,259959,30946,17309,22890
2020/05/20,投信,364,564,546,960,-182,-396,6475,8599,43636,88815,-37161,-80216
2020/05/20,外資及陸資,352172,194009,349333,193585,2839,424,171619,128487,179862,59111,-8243,69376
2020/05/21,自營商,211612,35513,207879,32651,3733,2862,307761,58293,286632,32420,21129,25873
2020/05/21,投信,1530,3354,343,499,1187,2855,6315,8569,42289,86693,-35974,-78124
2020/05/21,外資及陸資,265341,186250,252444,188097,12897,-1847,200674,134878,196020,66607,4654,68271
2020/05/22,自營商,280088,39193,295231,38181,-15143,1012,319245,61013,313211,34473,6034,26540
2020/05/22,投信,22,47,1611,3461,-1589,-3414,6325,8426,43888,88473,-37563,-80047
2020/05/22,外資及陸資,281411,223977,315499,233421,-34088,-9444,197721,130739,227143,73096,-29422,57643
2020/05/25,自營商,327985,32387,325080,35241,2905,-2854,336466,58611,327614,34774,8852,23837
2020/05/25,投信,2521,5459,18,39,2503,5420,6336,8505,41396,83709,-35060,-75204
2020/05/25,外資及陸資,316644,210266,313069,207872,3575,2394,207244,128505,233091,67960,-25847,60545
2020/05/26,自營商,344280,34888,327601,36395,16679,-1507,352925,59073,327452,36520,25473,22553
2020/05/26,投信,1239,2721,162,356,1077,2365,6378,8723,40361,82694,-33983,-73971
2020/05/26,外資及陸資,258786,153310,240505,146283,18281,7027,223877,139041,231461,70335,-7584,68706
2020/05/27,自營商,350925,31183,351943,31301,-1018,-118,312536,59041,296791,36522,15745,22519
2020/05/27,投信,65,24,257,446,-192,-422,6386,8730,40561,83049,-34175,-74319
2020/05/27,外資及陸資,291145,168497,294819,169457,-3674,-960,218988,136471,226371,68942,-7383,67529
2020/05/28,自營商,257521,32290,255725,32573,1796,-283,334708,58912,317175,36768,17533,22144
2020/05/28,投信,25,55,1449,943,-1424,-888,6367,8643,41966,83424,-35599,-74781
2020/05/28,外資及陸資,294194,231222,298437,231260,-4243,-38,224920,137401,236546,70244,-11626,67157
2020/05/29,自營商,226073,32022,231731,31783,-5658,239,347207,60516,335343,38146,11864,22370
2020/05/29,投信,34,74,84,100,-50,-26,6309,8605,41958,83468,-35649,-74863
2020/05/29,外資及陸資,280490,202785,267695,196509,12795,6276,237462,142530,236293,69017,1169,73513
2020/06/01,自營商,273761,38519,262394,41956,11367,-3437,361060,61247,337951,42196,23109,19051
2020/06/01,投信,1255,2661,220,487,1035,2174,6410,8825,41024,82455,-34614,-73630
2020/06/01,外資及陸資,275568,195758,271813,192678,3755,3080,246985,149660,246861,72079,124,77581
2020/06/02,自營商,270347,29384,269017,28874,1330,510,379416,62127,355022,42506,24394,19621
2020/06/02,投信,248,551,39,77,209,474,6400,8854,40805,82343,-34405,-73489
2020/06/02,外資及陸資,250603,153755,252134,152529,-1531,1226,247788,148416,249210,69287,-1422,79129
2020/06/03,自營商,447385,41487,417950,43681,29435,-2194,335589,63565,324619,46020,10970,17545
2020/06/03,投信,812,1707,181,286,631,1421,6327,8825,40101,82064,-33774,-73239
2020/06/03,外資及陸資,324604,189831,311063,182328,13541,7503,252428,158159,234900,69984,17528,88175
2020/06/04,自營商,235971,35498,241987,36587,-6016,-1089,347326,63322,342437,46772,4889,16550
2020/06/04,投信,392,891,0,0,392,891,6351,8936,39733,81778,-33382,-72842
2020/06/04,外資及陸資,277871,206917,280116,212477,-2245,-5560,255631,151352,240375,68089,15256,83263
2020/06/05,自營商,215189,30290,211402,29540,3787,750,363865,64987,355206,47552,8659,17435
2020/06/05,投信,1352,3028,19,39,1333,2989,6373,9062,38422,79551,-32049,-70489
2020/06/05,外資及陸資,237647,169907,233435,167961,4212,1946,267227,159987,247759,73985,19468,86002
2020/06/08,自營商,374291,44110,377284,46905,-2993,-2795,386277,64799,380830,50024,5447,14775
2020/06/08,投信,988,2226,367,819,621,1407,6347,9087,37775,78875,-31428,-69788
2020/06/08,外資及陸資,331043,222590,327442,230743,3601,-8153,277951,157451,254882,78656,23069,78795
2020/06/09,自營商,285213,36136,287780,34759,-2567,1377,395473,66618,392630,50448,2843,16170
2020/06/09,投信,28,37,1056,2437,-1028,-2400,6321,9058,38777,81461,-32456,-72403
2020/06/09,外資及陸資,268103,176930,262778,171976,5325,4954,286002,166714,257620,82664,28382,84050
2020/06/10,自營商,399987,41661,380721,39530,19266,2131,350447,67872,348376,49395,2071,18477
2020/06/10,投信,338,639,840,1710,-502,-1071,6332,9146,39290,83235,-32958,-74089
2020/06/10,外資及陸資,293596,177486,299184,182366,-5588,-4880,277809,167420,256750,87474,21059,79946
2020/06/11,自營商,311655,49793,314070,50835,-2415,-1042,356470,62023,356856,44800,-386,17223
2020/06/11,投信,64,150,3484,7912,-3420,-7762,6238,8869,42616,89370,-36378,-80501
2020/06/11,外資及陸資,333492,259555,346254,254496,-12762,5059,283277,170216,274977,86715,8300,83501
2020/06/12,自營商,289301,48949,306421,47502,-17120,1447,362013,60756,379466,42244,-17453,18512
2020/06/12,投信,9352,17634,9783,20691,-431,-3057,6250,8758,43059,91612,-36809,-82854
2020/06/12,外資及陸資,384281,293558,396839,309456,-12558,-15898,289404,166161,293653,99329,-4249,66832
2020/06/15,自營商,353298,57275,347768,58218,5530,-943,378744,61447,390967,44125,-12223,17322
