日期,身份別,多方交易口數,多方交易契約金額(百萬元),空方交易口數,空方交易契約金額(百萬元),多空交易口數淨額,多空交易契約金額淨額(百萬元),多方未平倉口數,多方未平倉契約金額(百萬元),空方未平倉口數,空方未平倉契約金額(百萬元),多空未平倉口數淨額,多空未平倉契約金額淨額(百萬元)
"2017/7/11",外資及陸資,176550,119996,174496,113532,2054,6464,294775,176611,297374,77862,-2599,98749
"2017/7/12",自營商,492207,49986,484917,51697,7290,-1711,290573,50545,422084,52918,-131511,-2374
"2017/7/12",投信,1395,2838,1154,2248,241,590,6115,6520,39497,72603,-33382,-66083
"2017/7/12",外資及陸資,167689,94389,196945,104867,-29256,-10478,285067,170568,319308,82297,-34241,88271
"2017/7/13",自營商,436023,66492,412690,62075,23333,4417,330176,53501,437931,51326,-107755,2175
"2017/7/13",投信,4756,8851,4067,7365,689,1486,6172,6687,38865,71803,-32693,-65116
"2017/7/13",外資及陸資,195069,137913,194408,130801,661,7112,291400,166389,324966,70198,-33566,96191
"2017/7/14",自營商,205480,35569,229030,34876,-23550,693,337598,54378,468756,51499,-131158,2879
"2017/7/14",投信,4931,9225,4929,9129,2,96,6188,6703,38879,71624,-32691,-64920
"2017/7/14",外資及陸資,108074,82293,117748,86131,-9674,-3838,290425,162896,333681,70767,-43256,92129
"2017/7/17",自營商,357423,67908,344568,65378,12855,2530,362330,56610,480539,51150,-118209,5460
"2017/7/17",投信,20699,40524,20623,40003,76,521,6246,6801,38861,71398,-32615,-64597
"2017/7/17",外資及陸資,200569,178022,204552,182027,-3983,-4005,297797,172147,345144,83727,-47347,88420
"2017/7/18",自營商,282809,56723,269603,50985,13206,5738,387715,63618,492805,52497,-105090,11121
"2017/7/18",投信,13149,18727,12913,18221,236,506,6276,6839,38655,71095,-32379,-64255
"2017/7/18",外資及陸資,132964,131991,140215,134120,-7251,-2129,295611,165911,350225,79283,-54614,86628
"2017/7/19",自營商,616388,78942,517955,94333,98433,-15391,195812,27683,233696,45102,-37884,-17419
"2017/7/19",投信,1265,1010,1064,1462,201,-452,6607,7036,38665,71733,-32058,-64697
"2017/7/19",外資及陸資,180571,109641,184402,105546,-3831,4095,213800,148321,186043,48549,27757,99772
"2017/7/20",自營商,213446,33023,248626,32256,-35180,767,219732,28344,292972,45001,-73240,-16657
"2017/7/20",投信,106,220,125,208,-19,12,6653,7171,38730,71897,-32077,-64726
"2017/7/20",外資及陸資,108241,71642,128676,77532,-20435,-5890,220580,144947,213197,50983,7383,93965
"2017/7/21",自營商,235988,36534,266034,38538,-30046,-2004,236048,29193,339471,47704,-103423,-18511
"2017/7/21",投信,5,3,668,1380,-663,-1377,6607,7025,39347,72732,-32740,-65707
"2017/7/21",外資及陸資,110149,74529,122419,80277,-12270,-5748,218882,141339,223576,53794,-4694,87545
"2017/7/24",自營商,289399,35649,261797,36006,27602,-357,274511,29284,350374,48242,-75863,-18958
"2017/7/24",投信,157,324,619,1275,-462,-951,6442,6703,39644,73569,-33202,-66867
"2017/7/24",外資及陸資,120080,85647,116399,74189,3681,11458,226167,149079,226797,49683,-630,99396
"2017/7/25",自營商,249507,37828,259117,30667,-9610,7161,280411,34646,365990,46522,-85579,-11876
"2017/7/25",投信,103,208,119,246,-16,-38,6428,6669,39646,73588,-33218,-66920
"2017/7/25",外資及陸資,118152,72135,126463,81266,-8311,-9131,224171,142667,232765,52325,-8594,90342
"2017/7/26",自營商,453241,62983,458340,65408,-5099,-2425,234831,32408,324143,46647,-89312,-14239
"2017/7/26",投信,750,1548,99,191,651,1357,6708,7214,39275,72581,-32567,-65367
"2017/7/26",外資及陸資,167819,102534,176896,106005,-9077,-3471,224084,143923,232218,57399,-8134,86524
"2017/7/27",自營商,405121,54508,359101,55325,46020,-817,297725,32761,340947,47994,-43222,-15233
"2017/7/27",投信,576,1202,341,194,235,1008,6466,7299,38798,72399,-32332,-65099
"2017/7/27",外資及陸資,152876,106579,143168,88701,9708,17878,241625,160948,240095,55359,1530,105589
"2017/7/28",自營商,308886,55727,366438,51575,-57552,4152,286718,37183,387731,48073,-101013,-10891
"2017/7/28",投信,62,129,1513,2774,-1451,-2645,5959,6211,39742,73278,-33783,-67067
"2017/7/28",外資及陸資,150869,93393,189550,114994,-38681,-21601,233493,146292,270387,63469,-36894,82823
"2017/7/31",自營商,329288,39530,309372,40836,19916,-1306,313716,35886,394940,48156,-81224,-12270
"2017/7/31",投信,137,284,476,983,-339,-699,5958,6211,40080,74059,-34122,-67847
"2017/7/31",外資及陸資,145040,88414,150141,85479,-5101,2935,239703,146516,281188,60582,-41485,85934
"2017/8/1",自營商,353626,49351,339095,49416,14531,-65,318780,34814,385324,47295,-66544,-12480
"2017/8/1",投信,759,1576,183,292,576,1284,6073,6460,39619,73106,-33546,-66645
"2017/8/1",外資及陸資,144659,95616,146888,98737,-2229,-3121,241217,142202,284432,59222,-43215,82980
"2017/8/2",自營商,461075,55843,418168,52372,42907,3471,277841,36009,334075,45285,-56234,-9276
"2017/8/2",投信,621,1291,87,182,534,1109,6274,6927,39286,73021,-33012,-66095
"2017/8/2",外資及陸資,155738,98136,147819,86184,7919,11952,250132,154596,273653,58733,-23521,95863
"2017/8/3",自營商,337183,56633,382970,53424,-45787,3209,307287,40688,409542,46651,-102255,-5964
"2017/8/3",投信,291,518,912,1856,-621,-1338,5894,6117,39527,73287,-33633,-67170
"2017/8/3",外資及陸資,176582,119745,213643,125816,-37061,-6071,255593,150727,315766,61480,-60173,89248
"2017/8/4",自營商,199720,29793,197589,25371,2131,4422,324083,44132,424278,45742,-100195,-1610
"2017/8/4",投信,105,192,27,32,78,160,5906,6153,39461,73366,-33555,-67213
"2017/8/4",外資及陸資,106602,69622,115064,66620,-8462,3002,263998,155038,332833,62517,-68835,92521
"2017/8/7",自營商,339026,41485,300351,40459,38675,1026,356213,46376,417792,47112,-61579,-735
"2017/8/7",投信,696,1441,36,52,660,1389,5977,6353,38872,72760,-32895,-66408
"2017/8/7",外資及陸資,128349,75762,133097,72743,-4748,3019,274674,161546,348242,65073,-73568,96473
"2017/8/8",自營商,377431,47523,398458,44298,-21027,3225,362523,49846,445140,47275,-82617,2570
"2017/8/8",投信,125,243,122,237,3,6,5997,6393,38889,72764,-32892,-66371
"2017/8/8",外資及陸資,141631,91505,160090,96165,-18459,-4660,273485,157896,365962,66148,-92477,91748
"2017/8/9",自營商,526892,62248,579974,68921,-53082,-6673,320410,46745,418110,50678,-97700,-3933
"2017/8/9",投信,249,455,578,1172,-329,-717,6139,6658,39360,73302,-33221,-66644
"2017/8/9",外資及陸資,197494,107471,223799,110408,-26305,-2937,266521,154145,366223,66134,-99702,88011
"2017/8/10",自營商,565382,71816,546118,80750,19264,-8934,365908,40653,444561,53277,-78653,-12623
"2017/8/10",投信,2902,4970,4173,7148,-1271,-2178,6046,6393,40538,74420,-34492,-68027
"2017/8/10",外資及陸資,253274,144865,334857,157736,-81583,-12871,264746,142041,446262,68044,-181516,73996
"2017/8/11",自營商,469659,61040,459177,63112,10482,-2072,395301,39824,463591,54572,-68290,-14747
"2017/8/11",投信,6110,11515,6126,11544,-16,-29,6099,6439,40607,74304,-34508,-67865
"2017/8/11",外資及陸資,224645,140037,258104,136304,-33459,3733,273935,148871,488700,70869,-214765,78003
"2017/8/14",自營商,446982,70585,459710,75469,-12728,-4884,413550,42148,495608,61529,-82058,-19381
"2017/8/14",投信,21075,41191,23254,43002,-2179,-1811,5973,6167,42660,75339,-36687,-69172
"2017/8/14",外資及陸資,285926,210249,276702,205197,9224,5052,272801,137023,478752,54740,-205951,82282
"2017/8/15",自營商,442029,82051,432584,70682,9445,11369,427346,43966,497883,52163,-70537,-8197
"2017/8/15",投信,15512,20983,15269,20789,243,194,5978,6224,42398,75684,-36420,-69460
"2017/8/15",外資及陸資,238357,176708,239388,181400,-1031,-4692,283121,145319,490211,67082,-207090,78237
"2017/8/16",自營商,637572,103853,657103,97329,-19531,6524,258474,29844,291805,43042,-33331,-13198
"2017/8/16",投信,1933,1794,1539,1633,394,161,6233,6400,41057,75508,-34824,-69107
"2017/8/16",外資及陸資,269937,133718,272070,139218,-2133,-5500,232037,130821,265653,51159,-33616,79661
"2017/8/17",自營商,345741,47525,346039,48168,-298,-643,324856,33659,358494,47657,-33638,-13998
"2017/8/17",投信,673,1386,39,80,634,1306,6321,6626,40511,74924,-34190,-68297
"2017/8/17",外資及陸資,149862,100030,153137,88266,-3275,11764,248306,142259,284794,50197,-36488,92062
"2017/8/18",自營商,340800,52397,376288,51523,-35488,874,345731,34532,414817,47572,-69086,-13039
"2017/8/18",投信,250,511,134,274,116,237,6334,6628,40408,74426,-34074,-67798
"2017/8/18",外資及陸資,170504,115661,185430,115447,-14926,214,248084,139250,299378,47405,-51294,91846
"2017/8/21",自營商,275222,41437,266984,38449,8238,2988,364221,37499,425066,47583,-60845,-10084
"2017/8/21",投信,87,179,52,107,35,72,6337,6642,40376,74445,-34039,-67803
"2017/8/21",外資及陸資,146722,102928,148060,100384,-1338,2544,252875,141439,305537,46931,-52662,94508
"2017/8/22",自營商,355080,42979,311268,48859,43812,-5880,425277,38571,441883,54678,-16606,-16107
"2017/8/22",投信,590,1220,52,108,538,1112,6440,6905,39941,74122,-33501,-67217
"2017/8/22",外資及陸資,160108,98873,145864,89852,14244,9021,274577,150976,312886,46596,-38309,104379
"2017/8/23",自營商,499188,55015,502765,55608,-3577,-593,348660,35589,353818,52288,-5158,-16698
"2017/8/23",投信,361,712,176,359,185,353,6420,6876,39736,73807,-33316,-66931
"2017/8/23",外資及陸資,171431,101313,182092,106917,-10661,-5604,268875,148621,305717,49981,-36842,98640
"2017/8/24",自營商,349604,45139,323199,45998,26405,-859,401585,39605,380352,57375,21233,-17770
"2017/8/24",投信,780,1630,34,71,746,1559,6474,7042,39044,72987,-32570,-65945
"2017/8/24",外資及陸資,143340,108653,135148,87444,8192,21209,293722,169890,322739,48939,-29017,120951
"2017/8/25",自營商,342920,44077,367723,40723,-24803,3354,411285,41550,414858,56093,-3573,-14543
"2017/8/25",投信,445,933,133,278,312,655,6546,7225,38804,72762,-32258,-65537
"2017/8/25",外資及陸資,151763,97827,158828,99726,-7065,-1899,304284,169917,340454,50367,-36170,119551
"2017/8/28",自營商,274991,38074,273809,40049,1182,-1975,419770,40942,421831,57400,-2061,-16459
"2017/8/28",投信,618,462,1279,2669,-661,-2207,6861,7508,39980,75276,-33119,-67768
"2017/8/28",外資及陸資,151222,98345,156919,95216,-5697,3129,315898,174710,357615,52095,-41717,122615
"2017/8/29",自營商,317711,44368,336638,47318,-18927,-2950,431364,39830,452484,59137,-21120,-19308
"2017/8/29",投信,28,59,192,401,-164,-342,6711,7176,39994,75124,-33283,-67948
"2017/8/29",外資及陸資,154925,103136,164181,105589,-9256,-2453,312673,169813,363841,50014,-51168,119799
"2017/8/30",自營商,530981,56217,479801,58042,51180,-1825,409264,42955,381577,64297,27687,-21342
"2017/8/30",投信,198,416,718,1512,-520,-1096,6793,7392,40596,76864,-33803,-69471
"2017/8/30",外資及陸資,204702,126648,202528,120352,2174,6296,322935,180892,366733,53909,-43798,126983
"2017/8/31",自營商,294286,41096,293474,39927,812,1169,441752,41893,413287,62082,28465,-20189
"2017/8/31",投信,65,137,308,645,-243,-508,6758,7334,40804,77445,-34046,-70110
"2017/8/31",外資及陸資,141590,102050,144589,103435,-2999,-1385,331524,182557,378503,56703,-46979,125854
"2017/9/1",自營商,283171,38741,255636,39258,27535,-517,473630,44324,417367,65132,56263,-20808
"2017/9/1",投信,115,232,82,173,33,59,6748,7329,40761,77538,-34013,-70208
"2017/9/1",外資及陸資,116762,87181,114478,79707,2284,7474,340567,190190,385124,56521,-44557,133669
"2017/9/4",自營商,234941,34528,237574,36527,-2633,-1999,479378,43386,425453,66080,53925,-22693
"2017/9/4",投信,64,135,120,253,-56,-118,6663,7139,40732,77318,-34069,-70179
"2017/9/4",外資及陸資,119158,82153,122821,77796,-3663,4357,341894,192983,390019,55258,-48125,137725
"2017/9/5",自營商,270971,47762,307634,44643,-36663,3119,464164,44214,446734,63928,17430,-19714
"2017/9/5",投信,178,143,1843,3499,-1665,-3356,6520,7159,42254,80890,-35734,-73731
"2017/9/5",外資及陸資,123892,90125,134975,94561,-11083,-4436,340494,190591,399794,56856,-59300,133734
"2017/9/6",自營商,500247,68085,535108,72370,-34861,-4285,439137,42949,427478,66716,11659,-23767
"2017/9/6",投信,29,61,1348,2836,-1319,-2775,6363,6790,43416,82866,-37053,-76076
"2017/9/6",外資及陸資,197261,126580,213428,130399,-16167,-3819,337351,185622,407957,56565,-70606,129057
"2017/9/7",自營商,359140,49821,351396,53749,7744,-3928,491099,41975,471552,69458,19547,-27483
"2017/9/7",投信,176,139,1445,2799,-1269,-2660,6145,6534,44467,85056,-38322,-78522
"2017/9/7",外資及陸資,155921,117357,164264,116277,-8343,1080,344614,189598,423612,59879,-78998,129719
"2017/9/8",自營商,370888,59250,336757,56587,34131,2663,542886,44259,488286,69371,54600,-25112
"2017/9/8",投信,422,715,2659,5418,-2237,-4703,6231,6944,46790,90619,-40559,-83675
"2017/9/8",外資及陸資,168865,124824,161293,105594,7572,19230,363239,207580,434712,57758,-71473,149821
"2017/9/11",自營商,405057,65027,447709,60473,-42652,4554,521676,46224,510046,66778,11630,-20554
"2017/9/11",投信,375,766,777,1565,-402,-799,6275,7041,47235,91607,-40960,-84565
"2017/9/11",外資及陸資,186392,124664,213165,139655,-26773,-14991,350921,195439,448994,60418,-98073,135022
"2017/9/12",自營商,340037,39349,342654,38631,-2617,718,540757,47523,531823,67406,8934,-19883
"2017/9/12",投信,72,128,392,688,-320,-560,6138,6767,47418,92100,-41280,-85333
"2017/9/12",外資及陸資,162983,99035,156179,95097,6804,3938,364685,197990,456103,58639,-91418,139351
"2017/9/13",自營商,476685,59349,521585,62042,-44900,-2693,471271,46960,478259,69244,-6988,-22285
"2017/9/13",投信,1541,3233,2748,5769,-1207,-2536,5774,5960,48261,93272,-42487,-87313
"2017/9/13",外資及陸資,193152,119165,211847,129285,-18695,-10120,354533,196764,464271,68629,-109738,128136
"2017/9/14",自營商,266316,41480,243541,40485,22775,995,507069,48878,491317,70226,15752,-21348
"2017/9/14",投信,5281,9230,5441,9583,-160,-353,6172,5864,48819,93602,-42647,-87738
"2017/9/14",外資及陸資,141724,115684,145068,111112,-3344,4572,360880,199504,474083,66655,-113203,132849
"2017/9/15",自營商,339997,54937,355635,53810,-15638,1127,512547,48672,512397,69071,150,-20400
"2017/9/15",投信,7248,14349,7219,14254,29,95,6193,5925,48809,93872,-42616,-87948
"2017/9/15",外資及陸資,159763,140799,162164,133287,-2401,7512,369273,204632,485140,63682,-115867,140949
"2017/9/18",自營商,423546,77068,400154,77104,23392,-36,544328,53973,520850,74556,23478,-20583
"2017/9/18",投信,26117,51682,25163,49555,954,2127,6410,6426,48072,92851,-41662,-86425
"2017/9/18",外資及陸資,192435,165476,188881,158694,3554,6782,384297,227403,496918,78574,-112621,148828
"2017/9/19",自營商,384388,83455,465790,74422,-81402,9033,527656,60735,585751,72094,-58095,-11358
"2017/9/19",投信,12638,19877,13254,21071,-616,-1194,6136,5887,48414,93014,-42278,-87127
"2017/9/19",外資及陸資,214169,187296,227439,214467,-13270,-27171,392405,217942,518518,97122,-126113,120819
"2017/9/20",自營商,668271,100221,692844,108820,-24573,-8599,278784,29053,286964,54625,-8180,-25571
"2017/9/20",投信,1537,1804,2965,4428,-1428,-2624,5922,5161,49628,94550,-43706,-89389
"2017/9/20",外資及陸資,248956,159555,254761,157133,-5805,2422,246264,174082,290509,56333,-44245,117748
"2017/9/21",自營商,347821,52863,314031,49140,33790,3723,344593,32823,318775,54965,25818,-22142
"2017/9/21",投信,711,1503,33,70,678,1433,5953,5253,48981,93728,-43028,-88475
"2017/9/21",外資及陸資,171186,127058,175760,118197,-4574,8861,260127,183562,309351,56140,-49224,127421
"2017/9/22",自營商,418658,61050,474544,68240,-55886,-7190,352413,33097,382671,61833,-30258,-28736
"2017/9/22",投信,422,891,1068,2212,-646,-1321,6023,5353,49697,93969,-43674,-88616
"2017/9/22",外資及陸資,196913,126837,224454,146122,-27541,-19285,262290,172116,338141,65887,-75851,106229
"2017/9/25",自營商,544498,68519,569374,70106,-24876,-1587,379824,33686,435236,63568,-55412,-29882
"2017/9/25",投信,857,813,1393,2813,-536,-2000,5886,5096,50096,94859,-44210,-89763
"2017/9/25",外資及陸資,252200,150579,264151,156017,-11951,-5438,266363,168640,353768,69064,-87405,99576
"2017/9/26",自營商,562462,72379,577274,75410,-14812,-3031,409642,35586,479864,68185,-70222,-32598
"2017/9/26",投信,389,683,805,1657,-416,-974,5849,4990,50475,95120,-44626,-90130
"2017/9/26",外資及陸資,233045,147113,229473,146078,3572,1035,276901,168821,360221,69011,-83320,99810
"2017/9/27",自營商,555945,67187,526454,62250,29491,4937,360752,33492,376641,61497,-15889,-28005
"2017/9/27",投信,2706,4745,495,182,2211,4563,5833,4982,48248,91079,-42415,-86098
"2017/9/27",外資及陸資,202306,107428,202246,106364,60,1064,262759,166223,349247,64505,-86488,101719
"2017/9/28",自營商,341757,54137,343594,54595,-1837,-458,402400,34353,420342,62806,-17942,-28453
"2017/9/28",投信,2234,4604,383,351,1851,4253,5917,5151,46481,86842,-40564,-81691
"2017/9/28",外資及陸資,184159,141998,197676,151151,-13517,-9153,265794,164098,365624,71691,-99830,92407
"2017/9/29",自營商,314118,53318,292947,54965,21171,-1647,430502,32653,427379,62749,3123,-30096
"2017/9/29",投信,188,388,378,778,-190,-390,5931,5187,46685,87373,-40754,-82186
"2017/9/29",外資及陸資,147017,98112,146874,95044,143,3068,272614,166546,372014,70918,-99400,95628
"2017/9/30",自營商,224852,35603,215248,31707,9604,3896,442442,34675,429816,61220,12626,-26544
"2017/9/30",投信,1268,2618,30,62,1238,2556,6133,5634,45649,85754,-39516,-80120
"2017/9/30",外資及陸資,39849,14882,35561,13776,4288,1106,276414,167656,371525,70130,-95111,97526
"2017/10/2",自營商,379886,64831,367727,62295,12159,2536,457232,38807,432581,63050,24651,-24243
"2017/10/2",投信,2040,4263,5,10,2035,4253,6166,5738,43647,82146,-37481,-76409
"2017/10/2",外資及陸資,141875,85979,123687,76562,18188,9417,295182,171226,372339,63440,-77157,107786
"2017/10/3",自營商,340545,62973,362347,55360,-21802,7613,467592,43939,464679,60589,2913,-16650
"2017/10/3",投信,1204,2519,145,303,1059,2216,6109,5633,42531,79921,-36422,-74288
"2017/10/3",外資及陸資,146207,88450,144299,92048,1908,-3598,298174,168723,373540,64381,-75366,104342
"2017/10/5",自營商,459256,57928,419399,60871,39857,-2943,384704,39434,383385,59265,1319,-19831
"2017/10/5",投信,1437,2173,942,1057,495,1116,6173,5801,42100,79267,-35927,-73466
"2017/10/5",外資及陸資,147797,89542,143832,79068,3965,10474,298130,179412,367913,64088,-69783,115325
"2017/10/6",自營商,299348,36253,311450,33436,-12102,2817,409544,41288,420317,58369,-10773,-17081
"2017/10/6",投信,226,334,99,208,127,126,6369,6082,42169,79553,-35800,-73471
"2017/10/6",外資及陸資,118194,79418,118779,79335,-585,83,302343,176768,372693,61107,-70350,115661
"2017/10/11",自營商,719759,103845,675103,100085,44656,3760,409292,42147,387368,55603,21924,-13456
"2017/10/11",投信,1345,2010,484,184,861,1826,6400,6208,41339,78633,-34939,-72425
"2017/10/11",外資及陸資,261182,159154,255666,146099,5516,13055,327491,196030,393622,65817,-66131,130213
